Season,Team,pointsFor,pointsAgainst,Wins,Losses,Awins,Hwins,Nwins,Hloss,Aloss,Nloss,Seed,SeedNum,BestWin,BestWinSeed,BestWinWin%
2012,1222,2062,2067,14,15,1,12,1,5,8,2,,,1379.0,9.0,0.7419354838709677
2012,1223,1880,2149,7,20,0,6,1,5,13,2,,,1168.0,,0.6785714285714286
2012,1224,1798,2111,9,21,3,5,1,5,14,2,,,1174.0,,0.5806451612903226
2012,1225,1999,1945,16,13,7,9,0,4,7,2,,,1305.0,,0.8064516129032258
2012,1226,1886,2126,8,21,4,4,0,8,13,0,,,1451.0,,0.7857142857142857
2012,1227,1706,1926,7,21,1,6,0,6,15,0,,,1178.0,15.0,0.6060606060606061
2012,1228,2098,2055,17,15,2,13,2,4,8,3,,,1211.0,7.0,0.8064516129032258
2012,1229,2255,2125,20,13,3,14,3,3,8,2,,,1455.0,5.0,0.8387096774193549
2012,1231,2550,2163,25,8,5,18,2,1,6,1,Y04,4.0,1246.0,1.0,0.9411764705882353
2012,1232,1992,2017,17,14,4,10,3,3,9,2,,,1435.0,5.0,0.7058823529411765
2012,1233,2664,2322,25,7,11,10,4,1,4,2,Z14b,14.0,1305.0,,0.8064516129032258
2012,1234,2374,2354,17,16,3,13,1,6,8,2,,,1231.0,4.0,0.7575757575757576
2012,1235,2342,2135,22,10,4,16,2,2,7,1,Y08,8.0,1242.0,2.0,0.8181818181818182
2012,1236,2015,2183,10,19,3,7,0,5,13,1,,,1434.0,,0.6451612903225806
2012,1237,2143,2206,12,18,3,9,0,5,12,1,,,1434.0,,0.6451612903225806
2012,1238,1664,1979,6,24,2,3,1,7,16,1,,,1411.0,,0.45454545454545453
2012,1239,1951,2173,8,22,3,5,0,6,15,1,,,1273.0,,0.65625
2012,1240,1907,1896,13,17,4,7,2,4,10,3,,,1398.0,,0.6
2012,1241,2115,2235,12,20,5,5,2,9,9,2,,,1335.0,,0.6129032258064516
2012,1242,2476,2044,27,6,8,16,3,0,2,4,X02,2.0,1281.0,2.0,0.8823529411764706
2012,1243,2214,1975,21,10,6,11,4,4,4,2,W08,8.0,1281.0,2.0,0.8823529411764706
2012,1244,1848,2284,2,28,1,0,1,11,16,1,,,1151.0,,0.27586206896551724
2012,1245,2174,2040,20,11,7,11,2,3,6,2,,,1325.0,13.0,0.7878787878787878
2012,1246,2607,2006,32,2,8,18,6,0,1,1,Y01,1.0,1314.0,1.0,0.8529411764705882
2012,1247,2417,2179,21,12,6,15,0,3,8,1,,,1137.0,,0.71875
2012,1248,2161,2260,13,18,7,6,0,7,11,0,,,1221.0,,0.5172413793103449
2012,1249,2324,2108,21,11,8,10,3,2,9,0,X16a,16.0,1372.0,,0.5714285714285714
2012,1250,2420,2093,25,7,12,11,2,1,6,0,Y15,15.0,1447.0,,0.8064516129032258
2012,1251,1951,2092,11,18,5,6,0,8,9,1,,,1157.0,,0.5769230769230769
2012,1252,2146,2250,12,18,5,5,2,7,11,0,,,1125.0,14.0,0.7878787878787878
2012,1253,2287,2003,23,8,8,10,5,0,7,1,Z12,12.0,1168.0,,0.6785714285714286
2012,1254,2702,2552,25,8,7,15,3,0,8,0,Z16,16.0,1447.0,,0.8064516129032258
2012,1255,1907,2298,6,21,2,3,1,5,14,2,,,1440.0,,0.4666666666666667
2012,1256,2197,2244,16,16,4,9,3,4,10,2,,,1305.0,,0.8064516129032258
2012,1257,2409,2141,26,9,6,16,4,4,5,0,Z04,4.0,1325.0,13.0,0.7878787878787878
2012,1258,1974,1948,17,12,9,8,0,8,3,1,,,1388.0,7.0,0.8333333333333334
2012,1259,2163,2042,24,8,11,10,3,2,6,0,W15,15.0,1233.0,14.0,0.78125
2012,1260,1648,1841,6,23,3,3,0,9,14,0,,,1405.0,,0.5
2012,1261,2081,2023,18,14,4,11,3,4,8,2,,,1266.0,3.0,0.78125
2012,1263,1876,1933,11,17,5,6,0,6,10,1,,,1430.0,,0.5714285714285714
2012,1264,2274,2082,20,12,9,9,2,4,7,1,,,1233.0,14.0,0.78125
2012,1265,2176,2333,14,18,2,10,2,4,12,2,,,1259.0,15.0,0.75
2012,1266,2430,2119,25,7,6,15,4,1,5,1,Z03,3.0,1313.0,15.0,0.75
2012,1267,2295,2217,20,13,5,12,3,4,8,1,,,1125.0,14.0,0.7878787878787878
2012,1268,2198,2263,17,15,1,13,3,4,8,3,,,1323.0,7.0,0.6666666666666666
2012,1269,2533,2373,22,11,4,15,3,1,7,3,,,1396.0,5.0,0.7741935483870968
2012,1270,1907,1969,14,15,6,6,2,4,10,1,,,1426.0,,0.7419354838709677
2012,1271,1690,2040,6,23,2,4,0,6,14,3,,,1110.0,,0.6451612903225806
2012,1272,2560,2147,26,8,7,18,1,2,4,2,Z08,8.0,1125.0,14.0,0.7878787878787878
2012,1273,2178,2013,21,11,9,12,0,3,8,0,,,1367.0,,0.6
2012,1274,2206,2053,19,12,5,13,1,3,8,1,,,1181.0,2.0,0.8181818181818182
2012,1275,1750,1866,8,21,1,7,0,7,14,0,,,1125.0,14.0,0.7878787878787878
2012,1276,2136,1992,23,9,5,14,4,1,6,2,X04,4.0,1277.0,1.0,0.7941176470588235
2012,1277,2453,2010,27,7,7,17,3,1,4,2,Z01,1.0,1211.0,7.0,0.8064516129032258
2012,1278,2224,2127,19,14,3,13,3,6,6,2,,,1355.0,14.0,0.78125
2012,1279,2182,2154,20,13,4,12,4,2,8,3,,,1104.0,9.0,0.65625
2012,1280,2281,2135,21,11,3,15,3,3,6,2,,,1435.0,5.0,0.7058823529411765
2012,1281,2730,2235,30,4,7,16,7,1,3,0,Z02,2.0,1242.0,2.0,0.8181818181818182
2012,1282,1936,2138,10,20,2,6,2,7,13,0,,,1459.0,,0.5666666666666667
2012,1283,2039,1970,15,16,8,7,0,7,6,3,,,1166.0,8.0,0.8484848484848485
2012,1284,2140,2420,12,20,5,7,0,5,12,3,,,1254.0,16.0,0.7575757575757576
2012,1285,2066,1804,23,6,9,14,0,2,4,0,W13,13.0,1451.0,,0.7857142857142857
2012,1286,1810,1963,10,17,5,5,0,6,11,0,,,1167.0,,0.5172413793103449
2012,1287,1826,1861,15,15,6,7,2,4,9,2,,,1313.0,15.0,0.75
2012,1288,1934,2017,9,20,5,4,0,7,10,3,,,1258.0,,0.5862068965517241
2012,1290,2274,2286,21,12,8,9,4,0,11,1,Y16a,16.0,1398.0,,0.6
2012,1291,1748,1946,8,21,4,4,0,9,12,0,,,1110.0,,0.6451612903225806
2012,1292,2142,1860,24,6,10,13,1,1,4,1,,,1125.0,14.0,0.7878787878787878
2012,1293,2078,1746,27,1,12,11,4,1,0,0,Z06,6.0,1388.0,7.0,0.8333333333333334
2012,1294,1868,1973,8,18,2,4,2,8,10,0,,,1142.0,,0.5161290322580645
2012,1295,2100,1991,16,13,5,9,2,4,8,1,,,1362.0,,0.5806451612903226
2012,1296,1644,2050,4,26,1,3,0,11,14,1,,,1405.0,,0.5
2012,1298,1590,1866,2,26,1,1,0,11,15,0,,,1291.0,,0.27586206896551724
2012,1299,1955,2142,9,20,4,5,0,5,13,2,,,1164.0,,0.4074074074074074
2012,1300,1838,1814,13,15,6,4,3,3,11,1,,,1372.0,,0.5714285714285714
2012,1301,2495,2313,22,12,5,13,4,6,4,2,X11,11.0,1438.0,10.0,0.7096774193548387
2012,1303,1103,1356,1,15,1,0,0,3,11,1,,,1296.0,,0.13333333333333333
2012,1304,1827,1969,12,18,3,9,0,8,9,1,,,1355.0,14.0,0.78125
2012,1305,2191,2006,25,6,9,14,2,2,2,2,,,1285.0,13.0,0.7931034482758621
2012,1306,1689,1757,12,16,4,8,0,6,9,1,,,1436.0,16.0,0.6764705882352942
2012,1307,2322,1909,26,6,8,13,5,2,3,1,Z05,5.0,1361.0,6.0,0.7741935483870968
2012,1308,2554,2247,24,9,7,12,5,3,5,1,Y13,13.0,1307.0,5.0,0.8125
2012,1310,2322,2448,14,19,5,7,2,7,10,2,,,1259.0,15.0,0.75
2012,1311,1805,2214,8,20,3,4,1,6,12,2,,,1249.0,16.0,0.65625
2012,1312,1872,1979,11,17,2,7,2,4,12,1,,,1430.0,,0.5714285714285714
2012,1313,2226,2136,24,8,10,9,5,3,4,1,Z15,15.0,1180.0,,0.8181818181818182
2012,1314,2787,2273,29,5,8,17,4,1,3,1,X01,1.0,1181.0,2.0,0.8181818181818182
2012,1315,1781,1843,13,14,2,9,2,1,13,0,,,1285.0,13.0,0.7931034482758621
2012,1316,2083,2188,15,16,5,10,0,3,12,1,,,1273.0,,0.65625
2012,1317,1999,1936,15,14,5,8,2,4,8,2,,,1176.0,,0.7096774193548387
2012,1318,1941,2030,14,17,6,7,1,5,11,1,,,1206.0,,0.7272727272727273
2012,1319,1621,1977,3,24,1,2,0,9,12,3,,,1167.0,,0.5172413793103449
2012,1320,2002,1928,18,13,4,12,2,3,9,1,,,1166.0,8.0,0.8484848484848485
2012,1321,2155,2102,18,13,4,11,3,5,7,1,,,1277.0,1.0,0.7941176470588235
2012,1322,1998,2060,13,16,5,8,0,3,11,2,,,1249.0,16.0,0.65625
2012,1323,2194,2030,22,11,5,16,1,1,5,5,Y07,7.0,1393.0,1.0,0.9393939393939394
2012,1324,2470,2449,16,15,8,8,0,5,8,2,,,1355.0,14.0,0.78125
2012,1325,2317,2068,26,7,8,15,3,1,6,0,X13,13.0,1421.0,16.0,0.7
2012,1326,2542,2008,27,7,7,18,2,2,4,1,W02,2.0,1181.0,2.0,0.8181818181818182
2012,1328,2142,2123,15,16,1,11,3,5,9,2,,,1331.0,,0.8181818181818182
2012,1329,2129,2191,14,18,2,10,2,4,8,6,,,1281.0,2.0,0.8823529411764706
2012,1330,2162,2033,20,13,8,10,2,6,4,3,,,1254.0,16.0,0.7575757575757576
2012,1331,2408,2170,27,6,10,15,2,0,4,2,,,1355.0,14.0,0.78125
2012,1332,2237,2078,22,9,6,15,1,3,4,2,,,1449.0,,0.6774193548387096
2012,1333,2512,2345,18,14,4,11,3,5,6,3,,,1285.0,13.0,0.7931034482758621
2012,1334,1739,1891,9,19,3,6,0,7,11,1,,,1429.0,,0.5161290322580645
2012,1335,2019,1980,19,12,8,11,0,6,5,1,,,1217.0,12.0,0.8620689655172413
2012,1336,1977,2106,12,20,1,10,1,7,11,2,,,1254.0,16.0,0.7575757575757576
2012,1337,1660,1861,9,19,4,5,0,7,10,2,,,1362.0,,0.5806451612903226
2012,1338,2267,2183,17,16,4,11,2,7,8,1,,,1207.0,3.0,0.7333333333333333
2012,1339,1942,2293,6,24,1,2,3,9,14,1,,,1209.0,,0.65625
2012,1340,2235,2234,15,15,5,8,2,3,11,1,,,1167.0,,0.5172413793103449
2012,1341,1772,1963,11,18,3,6,2,3,11,4,,,1372.0,,0.5714285714285714
2012,1342,1786,1845,13,15,7,6,0,8,7,0,,,1153.0,6.0,0.7058823529411765
2012,1343,1840,1721,17,11,8,9,0,2,8,1,,,1217.0,12.0,0.8620689655172413
2012,1344,2203,2216,15,17,4,11,0,6,8,3,,,1257.0,4.0,0.7428571428571429
2012,1345,2382,2178,21,12,5,13,3,4,5,3,X10,10.0,1233.0,14.0,0.78125
2012,1346,2208,2076,18,13,9,9,0,4,8,1,,,1352.0,,0.7058823529411765
2012,1347,1802,2096,4,26,1,3,0,11,13,2,,,1174.0,,0.5806451612903226
2012,1348,2126,2339,7,24,2,4,1,11,13,0,,,1387.0,9.0,0.7741935483870968
2012,1349,1953,1947,14,15,6,8,0,6,6,3,,,1416.0,,0.6666666666666666
2012,1350,2207,2149,16,16,4,11,1,4,11,1,,,1396.0,5.0,0.7741935483870968
2012,1351,2291,2387,13,19,5,8,0,5,11,3,,,1259.0,15.0,0.75
2012,1352,2335,2170,24,10,13,11,0,3,7,0,,,1447.0,,0.8064516129032258
2012,1353,2095,2106,14,18,2,11,1,7,8,3,,,1153.0,6.0,0.7058823529411765
2012,1354,1862,2288,3,26,1,2,0,9,16,1,,,1205.0,,0.3333333333333333
2012,1355,2444,2132,25,7,8,12,5,0,7,0,Y14,14.0,1331.0,,0.8181818181818182
2012,1356,1881,2080,8,22,2,6,0,7,11,4,,,1229.0,,0.6060606060606061
2012,1357,2277,2319,14,18,5,7,2,6,11,1,,,1392.0,,0.7
2012,1358,1568,1733,9,19,5,4,0,7,9,3,,,1322.0,,0.4482758620689655
2012,1359,1812,1972,9,19,4,5,0,8,10,1,,,1172.0,13.0,0.7741935483870968
2012,1360,1926,2060,11,18,4,5,2,8,8,2,,,1258.0,,0.5862068965517241
2012,1361,2174,1992,24,7,7,15,2,2,4,1,X06,6.0,1307.0,5.0,0.8125
2012,1362,2332,2252,18,13,5,10,3,4,6,3,,,1211.0,7.0,0.8064516129032258
2012,1363,1990,2190,8,22,2,5,1,8,13,1,,,1427.0,,0.5333333333333333
2012,1364,2023,1864,18,10,7,9,2,3,6,1,,,1168.0,,0.6785714285714286
2012,1365,1921,2138,6,22,0,4,2,9,11,2,,,1307.0,5.0,0.8125
2012,1366,1872,1786,19,11,6,12,1,1,9,1,,,1126.0,,0.48484848484848486
2012,1367,2118,2078,18,12,7,10,1,1,9,2,,,1125.0,14.0,0.7878787878787878
2012,1368,1499,1642,9,17,1,8,0,4,13,0,,,1256.0,,0.5
2012,1369,2015,2038,13,16,4,8,1,4,11,1,,,1287.0,,0.5
2012,1370,1898,1913,10,15,2,8,0,6,9,0,,,1429.0,,0.5161290322580645
2012,1371,2194,2032,20,12,4,13,3,3,7,2,,,1433.0,12.0,0.8235294117647058
2012,1372,1657,1539,16,12,7,8,1,3,6,3,,,1249.0,16.0,0.65625
2012,1373,1975,2061,14,17,3,10,1,4,10,3,,,1233.0,14.0,0.78125
2012,1374,1754,1832,11,19,3,7,1,5,9,5,,,1409.0,,0.5483870967741935
2012,1375,1861,1884,16,12,6,8,2,5,6,1,,,1261.0,,0.5625
2012,1376,1903,2015,10,21,1,9,0,9,9,3,,,1104.0,9.0,0.65625
2012,1377,1810,1975,8,18,3,5,0,7,11,0,,,1355.0,14.0,0.78125
2012,1378,1882,1834,19,13,5,13,1,2,8,3,X12b,12.0,1257.0,4.0,0.7428571428571429
2012,1379,2193,2053,23,8,7,13,3,0,6,2,W09,9.0,1272.0,8.0,0.7647058823529411
2012,1380,1673,1808,14,14,6,7,1,2,10,2,,,1411.0,,0.45454545454545453
2012,1381,1900,1988,12,17,4,5,3,6,10,1,,,1442.0,,0.5333333333333333
2012,1382,2191,2015,20,11,6,11,3,2,8,1,W14,14.0,1259.0,15.0,0.75
2012,1383,2084,2062,15,15,7,8,0,4,10,1,,,1352.0,,0.7058823529411765
2012,1384,1763,2017,6,23,1,5,0,8,15,0,,,1110.0,,0.6451612903225806
2012,1385,2129,2268,13,19,2,11,0,9,10,0,,,1250.0,15.0,0.78125
2012,1386,2381,2243,20,13,5,13,2,3,8,2,,,1166.0,8.0,0.8484848484848485
2012,1387,2142,1779,24,7,6,14,4,1,5,1,Z09,9.0,1449.0,,0.6774193548387096
2012,1388,2214,1886,25,5,8,14,3,1,3,1,X07,7.0,1211.0,7.0,0.8064516129032258
2012,1389,1799,2138,5,26,2,3,0,10,13,3,,,1373.0,,0.45161290322580644
2012,1390,2256,2013,21,11,5,14,2,3,6,2,,,1143.0,12.0,0.7272727272727273
2012,1391,2015,2206,8,20,3,5,0,6,12,2,,,1190.0,,0.5333333333333333
2012,1392,1971,1790,21,9,7,12,2,1,7,1,,,1436.0,16.0,0.6764705882352942
2012,1393,2461,1993,31,2,9,19,3,0,1,1,W01,1.0,1266.0,3.0,0.78125
2012,1394,1755,2030,6,24,3,3,0,9,13,2,,,1427.0,,0.5333333333333333
2012,1395,2115,2160,16,14,3,12,1,3,8,3,,,1307.0,5.0,0.8125
2012,1396,2357,2167,24,7,10,12,2,1,4,2,X05,5.0,1455.0,5.0,0.8387096774193549
2012,1397,2123,2034,17,14,3,14,0,3,8,3,,,1435.0,5.0,0.7058823529411765
2012,1398,2017,2019,18,12,7,9,2,2,8,2,,,1293.0,6.0,0.9642857142857143
2012,1399,2144,2136,17,13,7,7,3,5,7,1,,,1398.0,,0.6
2012,1400,2411,2205,20,13,4,15,1,3,7,3,W11,11.0,1396.0,5.0,0.7741935483870968
2012,1401,1880,1910,13,18,2,10,1,7,8,3,,,1372.0,,0.5714285714285714
2012,1402,1922,2009,9,17,3,5,1,5,11,1,,,1427.0,,0.5333333333333333
2012,1403,1844,2114,8,23,1,7,0,8,11,4,,,1372.0,,0.5714285714285714
2012,1404,1781,2185,2,27,2,0,0,12,15,0,,,1412.0,,0.4838709677419355
2012,1405,2178,2163,16,16,5,9,2,7,7,2,,,1325.0,13.0,0.7878787878787878
2012,1406,1647,2231,1,31,0,1,0,13,15,3,,,1423.0,,0.3225806451612903
2012,1407,1880,2059,9,18,4,5,0,7,10,1,,,1190.0,,0.5333333333333333
2012,1408,1841,1798,13,16,2,11,0,5,10,1,,,1380.0,,0.5
2012,1409,2093,2001,17,14,6,10,1,5,6,3,,,1426.0,,0.7419354838709677
2012,1410,1709,1967,7,21,1,6,0,5,15,1,,,1167.0,,0.5172413793103449
2012,1411,2021,2073,15,18,4,9,2,1,16,1,,,1380.0,,0.5
2012,1412,1875,1907,15,16,6,8,1,7,8,1,,,1292.0,,0.8
2012,1413,1840,2229,4,26,1,3,0,8,14,4,,,1168.0,,0.6785714285714286
2012,1414,1965,2105,10,19,3,6,1,6,10,3,,,1168.0,,0.6785714285714286
2012,1415,1678,1846,12,17,5,6,1,5,9,3,,,1364.0,,0.6428571428571429
2012,1416,1952,1885,20,10,3,14,3,1,8,1,,,1272.0,8.0,0.7647058823529411
2012,1417,2171,2003,18,14,3,10,5,4,7,3,,,1449.0,,0.6774193548387096
2012,1418,2024,2049,15,15,5,9,1,4,9,2,,,1176.0,,0.7096774193548387
2012,1419,1682,2007,3,25,3,0,0,12,13,0,,,1418.0,,0.5
2012,1420,1897,2312,4,26,3,1,0,11,14,1,,,1306.0,,0.42857142857142855
2012,1421,2356,2170,21,9,8,12,1,2,5,2,W16,16.0,1367.0,,0.6
2012,1422,2160,2399,12,19,4,6,2,5,13,1,,,1158.0,,0.6129032258064516
2012,1423,2013,2189,10,21,4,5,1,8,12,1,,,1229.0,,0.6060606060606061
2012,1424,2430,2123,24,8,5,18,1,1,7,0,Y06,6.0,1314.0,1.0,0.8529411764705882
2012,1425,1683,1910,6,26,1,4,1,13,12,1,,,1395.0,,0.5333333333333333
2012,1426,2366,2086,23,8,9,11,3,1,6,1,,,1249.0,16.0,0.65625
2012,1427,2148,2071,16,14,8,6,2,5,8,1,,,1331.0,,0.8181818181818182
2012,1428,1662,2106,5,25,0,5,0,9,12,4,,,1390.0,,0.65625
2012,1429,2081,1997,16,15,4,12,0,4,10,1,,,1140.0,14.0,0.7419354838709677
2012,1430,1904,1884,16,12,5,10,1,2,9,1,,,1340.0,,0.5
2012,1431,2021,2019,15,17,1,11,3,5,11,1,,,1272.0,8.0,0.7647058823529411
2012,1433,2325,2032,28,6,10,13,5,1,3,2,Y12,12.0,1180.0,,0.8181818181818182
2012,1434,2106,2071,20,11,8,12,0,3,8,0,,,1156.0,,0.6774193548387096
2012,1435,2479,2209,24,10,6,13,5,5,5,0,W05,5.0,1246.0,1.0,0.9411764705882353
2012,1436,2286,2057,23,11,11,10,2,4,6,1,X16b,16.0,1392.0,,0.7
2012,1437,2266,2258,13,19,2,9,2,6,9,4,,,1110.0,,0.6451612903225806
2012,1438,1955,1664,22,9,7,13,2,3,4,2,Z10,10.0,1180.0,,0.8181818181818182
2012,1439,2147,2057,16,17,3,11,2,7,8,2,,,1313.0,15.0,0.75
2012,1440,2299,2427,14,16,1,10,3,2,14,0,,,1157.0,,0.5769230769230769
2012,1441,2253,2357,15,18,4,7,4,4,12,2,,,1421.0,16.0,0.7
2012,1442,1815,1804,16,14,6,8,2,4,9,1,,,1331.0,,0.8181818181818182
2012,1443,2147,2244,15,18,3,8,4,7,8,3,Y16b,16.0,1292.0,,0.8
2012,1444,2252,2317,13,20,2,10,1,3,13,4,,,1454.0,,0.59375
2012,1447,2275,1993,25,6,12,12,1,3,3,0,,,1352.0,,0.7058823529411765
2012,1448,2029,2182,13,18,3,9,1,7,8,3,,,1259.0,15.0,0.75
2012,1449,2331,2172,21,10,6,15,0,2,5,3,,,1332.0,,0.7096774193548387
2012,1450,2048,2014,14,16,4,8,2,3,8,5,,,1143.0,12.0,0.7272727272727273
2012,1451,2108,1950,22,6,7,13,2,0,6,0,,,1285.0,13.0,0.7931034482758621
2012,1452,2292,2117,19,13,4,11,4,5,6,2,W10,10.0,1331.0,,0.8181818181818182
2012,1453,1772,1866,13,15,3,10,0,2,13,0,,,1156.0,,0.6774193548387096
2012,1454,2039,1978,19,13,7,12,0,3,9,1,,,1156.0,,0.6774193548387096
2012,1455,2384,1945,26,5,10,14,2,1,1,3,Y05,5.0,1166.0,8.0,0.8484848484848485
2012,1456,1861,2173,5,26,2,3,0,9,14,3,,,1318.0,,0.45161290322580644
2012,1457,1849,1974,10,20,4,5,1,5,11,4,,,1157.0,,0.5769230769230769
2012,1458,2108,1745,24,9,7,14,3,4,4,1,W04,4.0,1326.0,2.0,0.7941176470588235
2012,1459,1908,1885,17,13,7,9,1,2,9,2,,,1158.0,,0.6129032258064516
2012,1460,1777,1911,12,19,4,8,0,7,11,1,,,1434.0,,0.6451612903225806
2012,1461,1809,1626,18,11,5,13,0,3,8,0,,,1424.0,6.0,0.75
2012,1462,2336,2226,21,12,5,13,3,3,7,2,Y10,10.0,1387.0,9.0,0.7741935483870968
2012,1463,1733,1687,17,9,7,9,1,1,8,0,,,1436.0,16.0,0.6764705882352942
2012,1464,1946,1950,14,15,6,8,0,4,10,1,,,1156.0,,0.6774193548387096
2013,1102,1930,1916,15,13,3,11,1,2,10,1,,,1307.0,3.0,0.8529411764705882
2013,1103,2230,1930,25,6,7,14,4,1,4,1,X12,12.0,1292.0,11.0,0.8484848484848485
2013,1104,2003,1898,20,12,4,13,3,3,8,1,,,1355.0,13.0,0.7096774193548387
2013,1105,1786,2035,9,20,3,5,1,6,12,2,,,1238.0,,0.3793103448275862
2013,1106,1906,2181,9,22,3,6,0,5,14,3,,,1238.0,,0.3793103448275862
2013,1107,2190,2050,24,10,11,12,1,4,5,1,Y15,15.0,1392.0,,0.7666666666666667
2013,1108,1892,2121,9,23,4,4,1,7,14,2,,,1380.0,16.0,0.6896551724137931
2013,1110,1735,1916,10,20,3,7,0,6,14,0,,,1291.0,,0.5625
2013,1111,2054,2116,13,16,4,8,1,4,11,1,,,1189.0,,0.6333333333333333
2013,1112,2345,2038,25,7,7,14,4,2,4,1,Z06,6.0,1274.0,2.0,0.8181818181818182
2013,1113,2343,2206,21,12,4,15,2,4,6,2,,,1417.0,6.0,0.7352941176470589
2013,1114,2036,2102,16,15,3,12,1,3,10,2,,,1117.0,,0.6
2013,1115,1880,1998,16,14,6,9,1,0,12,2,,,1380.0,16.0,0.6896551724137931
2013,1116,2358,2203,19,13,1,17,1,1,9,3,,,1196.0,3.0,0.7878787878787878
2013,1117,2051,1897,18,12,5,12,1,2,9,1,,,1292.0,11.0,0.8484848484848485
2013,1119,2155,2064,15,15,6,8,1,4,10,1,,,1248.0,,0.5454545454545454
2013,1120,2074,2201,9,23,2,7,0,10,9,4,,,1158.0,,0.7272727272727273
2013,1122,2022,2255,6,23,2,3,1,8,12,3,,,1287.0,,0.41935483870967744
2013,1123,1881,1984,14,15,7,7,0,8,6,1,,,1313.0,,0.65625
2013,1124,2274,2074,17,14,4,11,2,5,7,2,,,1242.0,1.0,0.8529411764705882
2013,1125,2307,1939,24,6,8,12,4,0,5,1,Z11,11.0,1292.0,11.0,0.8484848484848485
2013,1126,2096,2195,12,20,2,7,3,4,15,1,,,1313.0,,0.65625
2013,1127,1600,2030,2,27,1,1,0,12,14,1,,,1263.0,,0.3448275862068966
2013,1129,2061,1927,19,10,5,13,1,1,8,1,Z13a,13.0,1166.0,7.0,0.7941176470588235
2013,1130,2215,2246,16,17,3,12,1,6,8,3,,,1438.0,,0.65625
2013,1131,1972,1865,17,12,7,9,1,3,8,1,,,1107.0,15.0,0.7058823529411765
2013,1132,1879,1926,11,19,1,10,0,5,12,2,,,1460.0,,0.625
2013,1133,2142,2165,16,16,4,12,0,4,9,3,,,1191.0,,0.5483870967741935
2013,1135,1677,1766,12,15,5,7,0,5,10,0,,,1310.0,,0.59375
2013,1136,2223,2136,19,11,8,11,0,4,7,0,,,1352.0,,0.696969696969697
2013,1137,2152,1846,27,5,12,14,1,1,4,0,W11,11.0,1247.0,13.0,0.7
2013,1138,2115,2166,12,20,4,7,1,6,10,4,,,1103.0,12.0,0.8064516129032258
2013,1139,2258,2096,25,8,7,13,5,2,4,2,W06,6.0,1211.0,1.0,0.9375
2013,1140,2353,2152,20,11,6,12,2,3,5,3,,,1451.0,,0.8
2013,1141,2016,2164,10,20,2,5,3,6,13,1,,,1460.0,,0.625
2013,1142,1882,1835,16,13,4,11,1,1,11,1,,,1417.0,6.0,0.7352941176470589
2013,1143,2094,1996,20,11,6,11,3,5,5,1,W12,12.0,1112.0,6.0,0.78125
2013,1144,2054,2195,11,19,4,6,1,7,9,3,,,1205.0,,0.6
2013,1145,2263,2166,18,13,7,11,0,3,9,1,,,1396.0,9.0,0.71875
2013,1146,2079,2212,11,17,5,6,0,7,8,2,,,1331.0,,0.5483870967741935
2013,1148,2186,2312,13,17,7,6,0,6,10,1,,,1247.0,13.0,0.7
2013,1149,1979,1869,16,12,6,8,2,3,8,1,,,1219.0,,0.5357142857142857
2013,1150,2163,2156,21,11,5,12,4,3,6,2,,,1172.0,14.0,0.78125
2013,1151,2022,2187,11,19,4,7,0,9,9,1,,,1189.0,,0.6333333333333333
2013,1152,1755,1943,7,21,2,5,0,5,15,1,,,1405.0,,0.5357142857142857
2013,1153,2199,1939,22,11,4,13,5,5,5,1,Y10,10.0,1332.0,12.0,0.7647058823529411
2013,1154,1777,2100,6,22,3,3,0,9,12,1,,,1111.0,,0.4482758620689655
2013,1155,1907,1864,13,18,3,8,2,7,9,2,,,1438.0,,0.65625
2013,1156,1824,2032,11,18,3,7,1,5,13,0,,,1442.0,,0.7142857142857143
2013,1157,1687,1697,11,15,2,9,0,4,11,0,,,1103.0,12.0,0.8064516129032258
2013,1158,2171,2033,24,9,11,11,2,6,2,1,,,1436.0,,0.65625
2013,1159,2033,2230,11,21,3,7,1,5,16,0,,,1250.0,,0.6896551724137931
2013,1160,2181,2041,21,11,5,12,4,3,7,1,W10,10.0,1112.0,6.0,0.78125
2013,1161,2240,1970,23,8,6,14,3,1,7,0,Y08,8.0,1285.0,13.0,0.7931034482758621
2013,1162,1597,1591,10,16,5,5,0,7,9,0,,,1217.0,14.0,0.6666666666666666
2013,1163,2096,1962,20,10,4,13,3,3,5,2,,,1392.0,,0.7666666666666667
2013,1164,1937,2199,7,24,4,3,0,7,14,3,,,1406.0,,0.5666666666666667
2013,1165,1937,2084,12,18,7,3,2,10,8,0,,,1444.0,,0.6129032258064516
2013,1166,2563,2145,27,7,7,15,5,2,5,0,Y07,7.0,1103.0,12.0,0.8064516129032258
2013,1167,1699,1810,10,16,3,5,2,4,11,1,,,1355.0,13.0,0.7096774193548387
2013,1168,2258,2256,12,18,6,4,2,7,10,1,,,1142.0,,0.5517241379310345
2013,1169,2120,2177,12,17,5,4,3,7,10,0,,,1414.0,,0.5454545454545454
2013,1170,1703,1774,12,15,4,8,0,4,11,0,,,1315.0,,0.4666666666666667
2013,1171,1639,1802,8,19,3,5,0,7,12,0,,,1119.0,,0.5
2013,1172,2339,1984,25,7,9,11,5,1,4,2,W14,14.0,1285.0,13.0,0.7931034482758621
2013,1173,2225,2067,17,14,2,13,2,4,8,2,,,1150.0,,0.65625
